"","Correct","Wrong","Test.image.count","Accuracy","Detect.Accuracy","FPS","Radius","Neighbours","Scale","Cascade","Single","Dataset","eval"
"17",115,135,250,0.471891670086172,0.999,0.224732666436702,7,3,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.106049473287734
"18",129,121,250,0.529339351661879,0.999,0.193687478440842,7,5,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.102526404262899
"19",138,112,250,0.566270004103406,0.999,0.120558813383926,7,7,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0682688397496172
"20",146,104,250,0.599097250718096,0.999,0.0105208692652639,7,9,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.00630302385198411
"21",79,171,250,0.324169060320066,0.999,0.236460848568472,8,1,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0766532910829269
"22",118,132,250,0.48420188756668,0.999,0.222490513970335,8,3,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.107730326830117
"23",135,115,250,0.553959786622897,0.999,0.197999310106933,8,5,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.109683655578318
"24",139,111,250,0.570373409930242,0.999,0.117109348051052,8,7,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0667960581825861
"25",146,104,250,0.599097250718096,0.999,0.0110382890651949,8,9,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.00661300863158988
"26",69,181,250,0.283135002051703,0.999,0.23542600896861,10,1,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0666573435323516
"27",118,132,250,0.48420188756668,0.999,0.219730941704036,10,3,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.106394136729898
"28",129,121,250,0.529339351661879,0.999,0.195929630907209,10,5,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.103713263795774
"29",136,114,250,0.558063192449733,0.999,0.10762331838565,10,7,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0600606126403301
"30",150,100,250,0.615510874025441,0.999,0.0108658157985512,10,9,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.00668802777916571
"31",75,175,250,0.307755437012721,0.999,0.241635046567782,20,1,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0743644993540568
"32",119,131,250,0.488305293393517,0.999,0.223525353570197,20,3,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.109148613355984
"33",132,118,250,0.541649569142388,0.999,0.187650914108313,20,5,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.101641036775943
"34",137,113,250,0.56216659827657,0.999,0.0910658847878579,20,7,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0511941986702361
"35",148,102,250,0.607304062371768,0.999,0.0165574335977923,20,9,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0100553966863901
"36",73,177,250,0.299548625359048,0.999,0.236978268368403,30,1,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0709865145297227
"37",105,145,250,0.430857611817809,0.999,0.2302518109693,30,3,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.099205745390958
"38",124,126,250,0.508822322527698,0.999,0.178854777509486,30,5,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0910053032875514
"39",124,126,250,0.508822322527698,0.999,0.0905484649879269,30,7,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0460730802564749
"40",132,118,250,0.541649569142388,0.999,0.0239737840634702,30,9,1,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0129853898086913
"41",69,181,250,0.283135002051703,1,0.17902725077613,1,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0506888810158102
"42",114,136,250,0.467788264259335,1,0.17057606071059,1,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0797934793640018
"43",123,127,250,0.504718916700862,1,0.15367368057951,1,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0775620135875246
"44",106,144,250,0.434961017644645,1,0.0841669541221111,1,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0366093440170036
"45",91,159,250,0.373409930242101,1,0.0112107623318386,1,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00418620998029261
"46",63,187,250,0.258514567090685,1,0.178509830976199,3,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0461473916762434
"47",115,135,250,0.471891670086172,1,0.173680579510176,3,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.081958418726591
"48",124,126,250,0.508822322527698,1,0.160055191445326,3,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0814396542438261
"49",124,126,250,0.508822322527698,1,0.095722662987237,3,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.048705827699702
"50",124,126,250,0.508822322527698,1,0.00672645739910314,3,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00342257167619528
"51",73,177,250,0.299548625359048,1,0.18092445670921,5,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0541956723010765
"52",115,135,250,0.471891670086172,1,0.174370472576751,5,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0822839735179578
"53",133,117,250,0.545752974969224,1,0.157813038978958,5,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0861269355117007
"54",132,118,250,0.541649569142388,1,0.0867540531217661,5,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0469902954947605
"55",133,117,250,0.545752974969224,1,0.00862366333218351,5,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00470638991867217
"56",69,181,250,0.283135002051703,1,0.180234563642635,7,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0510307135467454
"57",112,138,250,0.459581452605663,1,0.176957571576406,7,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.081326417794655
"58",129,121,250,0.529339351661879,1,0.157640565712315,7,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0834453548497685
"59",133,117,250,0.545752974969224,1,0.080027595722663,7,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0436752984452777
"60",145,105,250,0.59499384489126,1,0.0110382890651949,7,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00656771405192146
"61",65,185,250,0.266721378744358,1,0.182131769575716,8,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0485784366943846
"62",110,140,250,0.45137464095199,1,0.17385305277682,8,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0784728592755443
"63",126,124,250,0.517029134181371,1,0.155915833045878,8,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0806130281648774
"64",132,118,250,0.541649569142388,1,0.0786478095895136,8,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0425995521781526
"65",143,107,250,0.586787033237587,1,0.0120731286650569,8,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00708435535126442
"66",63,187,250,0.258514567090685,1,0.180407036909279,10,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0466378470467156
"67",98,152,250,0.402133771029955,1,0.175060365643325,10,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0703976849940332
"68",120,130,250,0.492408699220353,1,0.152983787512936,10,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0753305478110474
"69",132,118,250,0.541649569142388,1,0.0760607105898586,10,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0411982511196608
"70",138,112,250,0.566270004103406,1,0.0150051741979993,10,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00849698005467339
"71",63,187,250,0.258514567090685,1,0.182131769575716,20,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0470837155653266
"72",95,155,250,0.389823553549446,1,0.171783373577096,20,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0669652051285354
"73",106,144,250,0.434961017644645,1,0.141255605381166,20,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0614406818646023
"74",111,139,250,0.455478046778826,1,0.07847533632287,20,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0357437929086523
"75",115,135,250,0.471891670086172,1,0.0279406691962746,20,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0131849690503553
"76",56,194,250,0.229790726302831,1,0.180579510175923,30,1,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0414954967987348
"77",76,174,250,0.311858842839557,1,0.172990686443601,30,3,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0539486752963221
"78",81,169,250,0.332375871973738,1,0.140565712314591,30,5,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0467206512001719
"79",88,162,250,0.361099712761592,1,0.0853742669886168,30,7,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.030828623286821
"80",94,156,250,0.38572014772261,1,0.0369092790617454,30,9,1,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0142366525720315
"81",64,186,250,0.262617972917522,1,0.0841669541221111,1,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0221037548781908
"82",101,149,250,0.414443988510464,1,0.0814073818558124,1,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0337388000305172
"83",115,135,250,0.471891670086172,1,0.0746809244567092,1,5,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0352413061654557
"84",119,131,250,0.488305293393517,1,0.0520869265263884,1,7,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0254343219394346
"85",121,129,250,0.496512105047189,1,0.00275957226629873,1,9,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00137016103496982
"86",73,177,250,0.299548625359048,1,0.0855467402552604,3,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0256254084474108
"87",105,145,250,0.430857611817809,1,0.081062435322525,3,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0349263672911987
"88",113,137,250,0.463684858432499,1,0.0753708175232839,3,5,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0349483068532256
"89",121,129,250,0.496512105047189,1,0.0588133839254915,3,7,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0292015570577943
"90",123,127,250,0.504718916700862,1,0.00603656433252846,3,9,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00304676821050882
"91",70,180,250,0.287238407878539,1,0.0857192135219041,5,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0246218504166323
"92",107,143,250,0.439064423471481,1,0.0817523283890997,5,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0358945389316113
"93",115,135,250,0.471891670086172,1,0.0760607105898586,5,5,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0358924157481893
"94",120,130,250,0.492408699220353,1,0.0593308037254226,5,7,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0292150038861334
"95",132,118,250,0.541649569142388,1,0.00379441186616075,5,9,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00205524155245473
"96",69,181,250,0.283135002051703,1,0.0839944808554674,7,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0237817775093445
"97",111,139,250,0.455478046778826,1,0.0812349085891687,7,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0370007174944511
"98",123,127,250,0.504718916700862,1,0.0772680234563643,7,5,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0389986330945129
"99",131,119,250,0.537546163315552,1,0.0562262849258365,7,7,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0302242237393705
"100",135,115,250,0.553959786622897,1,0.00241462573301139,7,9,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00133760555583314
"101",72,178,250,0.295445219532212,1,0.0848568471886858,8,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0250705498464726
"102",109,141,250,0.447271235125154,1,0.0814073818558124,8,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0364111802309542
"103",125,125,250,0.512925728354534,1,0.0769230769230769,8,5,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0394558252580411
"104",130,120,250,0.533442757488716,1,0.0555363918592618,8,7,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0296254860143785
"105",134,116,250,0.549856380796061,1,0.00293204553294239,8,9,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00161220394507296
"106",73,177,250,0.299548625359048,1,0.0870989996550535,10,1,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0260903856168195
"107",103,147,250,0.422650800164136,1,0.0852017937219731,10,3,1,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0360106062920116
