Correct;Wrong;Test image count;Accuracy;Detect Accuracy;FPS;Radius;Neighbours;Scale;Cascade;Single;Dataset
5;70;75;0.0667;0.9990;10.08;10;1;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
14;61;75;0.1867;0.9990;9.80;10;3;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
19;56;75;0.2533;0.9990;9.18;10;5;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
26;49;75;0.3467;0.9990;6.41;10;7;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
29;46;75;0.3867;0.9990;2.42;10;9;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
6;69;75;0.0800;0.9990;10.23;20;1;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
14;61;75;0.1867;0.9990;9.87;20;3;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
17;58;75;0.2267;0.9990;8.79;20;5;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
21;54;75;0.2800;0.9990;5.75;20;7;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
26;49;75;0.3467;0.9990;2.76;20;9;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
6;69;75;0.0800;0.9990;10.26;30;1;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
12;63;75;0.1600;0.9990;9.94;30;3;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
15;60;75;0.2000;0.9990;8.74;30;5;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
19;56;75;0.2533;0.9990;5.83;30;7;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
21;54;75;0.2800;0.9990;3.15;30;9;1.2;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
4;71;75;0.0533;0.8823;15.01;1;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
15;60;75;0.2000;0.8823;14.28;1;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
21;54;75;0.2800;0.8823;13.17;1;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
19;56;75;0.2533;0.8823;9.58;1;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
20;55;75;0.2667;0.8823;3.41;1;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
3;72;75;0.0400;0.8823;15.24;3;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
14;61;75;0.1867;0.8823;14.45;3;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
16;59;75;0.2133;0.8823;13.36;3;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
22;53;75;0.2933;0.8823;10.65;3;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
21;54;75;0.2800;0.8823;3.68;3;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
6;69;75;0.0800;0.8823;15.04;5;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
14;61;75;0.1867;0.8823;14.46;5;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
19;56;75;0.2533;0.8823;13.41;5;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
21;54;75;0.2800;0.8823;10.47;5;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
24;51;75;0.3200;0.8823;3.50;5;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
4;71;75;0.0533;0.8823;15.12;7;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
11;64;75;0.1467;0.8823;14.48;7;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
19;56;75;0.2533;0.8823;13.37;7;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
23;52;75;0.3067;0.8823;9.93;7;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
22;53;75;0.2933;0.8823;3.42;7;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
6;69;75;0.0800;0.8823;15.14;8;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
13;62;75;0.1733;0.8823;14.53;8;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
21;54;75;0.2800;0.8823;13.53;8;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
24;51;75;0.3200;0.8823;9.75;8;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
23;52;75;0.3067;0.8823;3.44;8;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
4;71;75;0.0533;0.8823;15.31;10;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
12;63;75;0.1600;0.8823;14.63;10;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
19;56;75;0.2533;0.8823;13.51;10;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
21;54;75;0.2800;0.8823;9.33;10;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
24;51;75;0.3200;0.8823;3.44;10;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
4;71;75;0.0533;0.8823;15.32;20;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
11;64;75;0.1467;0.8823;14.59;20;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
17;58;75;0.2267;0.8823;13.16;20;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
20;55;75;0.2667;0.8823;8.34;20;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
24;51;75;0.3200;0.8823;3.90;20;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
7;68;75;0.0933;0.8823;15.35;30;1;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
10;65;75;0.1333;0.8823;14.73;30;3;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
12;63;75;0.1600;0.8823;12.86;30;5;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
17;58;75;0.2267;0.8823;8.42;30;7;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
17;58;75;0.2267;0.8823;4.46;30;9;1.2;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup2
6;69;75;0.0800;0.9980;34.89;1;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
15;60;75;0.2000;0.9980;30.84;1;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
19;56;75;0.2533;0.9980;24.40;1;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
24;51;75;0.3200;0.9980;12.57;1;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
27;48;75;0.3600;0.9980;2.90;1;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
6;69;75;0.0800;0.9980;35.99;3;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
9;66;75;0.1200;0.9980;31.65;3;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9980;25.41;3;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
15;60;75;0.2000;0.9980;15.33;3;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
21;54;75;0.2800;0.9980;3.19;3;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
6;69;75;0.0800;0.9980;36.34;5;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
10;65;75;0.1333;0.9980;32.15;5;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9980;26.01;5;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9980;14.60;5;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
20;55;75;0.2667;0.9980;2.99;5;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
6;69;75;0.0800;0.9980;36.38;7;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
9;66;75;0.1200;0.9980;31.87;7;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
11;64;75;0.1467;0.9980;26.08;7;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
17;58;75;0.2267;0.9980;13.35;7;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
21;54;75;0.2800;0.9980;2.89;7;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
4;71;75;0.0533;0.9980;36.47;8;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
11;64;75;0.1467;0.9980;32.07;8;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9980;26.23;8;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
19;56;75;0.2533;0.9980;13.05;8;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
23;52;75;0.3067;0.9980;2.91;8;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
4;71;75;0.0533;0.9980;36.98;10;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
10;65;75;0.1333;0.9980;32.94;10;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
17;58;75;0.2267;0.9980;26.11;10;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
17;58;75;0.2267;0.9980;12.07;10;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
23;52;75;0.3067;0.9980;2.91;10;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
5;70;75;0.0667;0.9980;37.30;20;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9980;33.37;20;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
15;60;75;0.2000;0.9980;24.80;20;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9980;9.75;20;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
21;54;75;0.2800;0.9980;3.37;20;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
7;68;75;0.0933;0.9980;37.81;30;1;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9980;34.04;30;3;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9980;22.42;30;5;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
15;60;75;0.2000;0.9980;9.82;30;7;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9980;3.96;30;9;1.5;lbpcascades/lbpcascade_frontalface.xml;0;dup2
7;68;75;0.0933;1.0000;29.58;1;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
27;48;75;0.3600;1.0000;27.52;1;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
33;42;75;0.4400;1.0000;23.23;1;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
32;43;75;0.4267;1.0000;9.94;1;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;3.06;1;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
7;68;75;0.0933;1.0000;29.72;3;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
27;48;75;0.3600;1.0000;27.71;3;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;23.43;3;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;11.46;3;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;2.72;3;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
8;67;75;0.1067;1.0000;29.92;5;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;27.91;5;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;23.29;5;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;10.41;5;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
35;40;75;0.4667;1.0000;2.88;5;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
8;67;75;0.1067;1.0000;29.99;7;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;28.27;7;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;22.83;7;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
33;42;75;0.4400;1.0000;9.48;7;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
39;36;75;0.5200;1.0000;3.08;7;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
7;68;75;0.0933;1.0000;28.96;8;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
24;51;75;0.3200;1.0000;27.66;8;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
31;44;75;0.4133;1.0000;22.40;8;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;9.33;8;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;3.12;8;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
10;65;75;0.1333;1.0000;30.12;10;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
26;49;75;0.3467;1.0000;27.91;10;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
31;44;75;0.4133;1.0000;22.00;10;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;9.06;10;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
35;40;75;0.4667;1.0000;3.40;10;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
10;65;75;0.1333;1.0000;30.05;20;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
19;56;75;0.2533;1.0000;27.74;20;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;19.71;20;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
28;47;75;0.3733;1.0000;9.37;20;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
28;47;75;0.3733;1.0000;4.42;20;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
5;70;75;0.0667;1.0000;30.20;30;1;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
12;63;75;0.1600;1.0000;27.85;30;3;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
13;62;75;0.1733;1.0000;18.99;30;5;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
12;63;75;0.1600;1.0000;10.45;30;7;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
13;62;75;0.1733;1.0000;5.25;30;9;1.5;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
4;71;75;0.0533;1.0000;15.08;1;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
7;68;75;0.0933;1.0000;14.17;1;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
19;56;75;0.2533;1.0000;12.60;1;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
22;53;75;0.2933;1.0000;8.49;1;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
25;50;75;0.3333;1.0000;2.60;1;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
3;72;75;0.0400;1.0000;15.15;3;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
11;64;75;0.1467;1.0000;14.26;3;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
15;60;75;0.2000;1.0000;12.85;3;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
21;54;75;0.2800;1.0000;9.61;3;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
25;50;75;0.3333;1.0000;2.87;3;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
4;71;75;0.0533;1.0000;15.07;5;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
12;63;75;0.1600;1.0000;14.34;5;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
17;58;75;0.2267;1.0000;12.86;5;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
21;54;75;0.2800;1.0000;9.43;5;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
21;54;75;0.2800;1.0000;2.70;5;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
4;71;75;0.0533;1.0000;15.06;7;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
11;64;75;0.1467;1.0000;14.40;7;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
18;57;75;0.2400;1.0000;13.04;7;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
23;52;75;0.3067;1.0000;8.86;7;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
23;52;75;0.3067;1.0000;2.61;7;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
4;71;75;0.0533;1.0000;15.23;8;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
12;63;75;0.1600;1.0000;14.38;8;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
19;56;75;0.2533;1.0000;13.08;8;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
23;52;75;0.3067;1.0000;8.71;8;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
24;51;75;0.3200;1.0000;2.63;8;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
7;68;75;0.0933;1.0000;15.25;10;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
14;61;75;0.1867;1.0000;14.47;10;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
17;58;75;0.2267;1.0000;13.04;10;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
20;55;75;0.2667;1.0000;8.28;10;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
26;49;75;0.3467;1.0000;2.62;10;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
4;71;75;0.0533;1.0000;15.39;20;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
12;63;75;0.1600;1.0000;14.61;20;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
15;60;75;0.2000;1.0000;12.59;20;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
19;56;75;0.2533;1.0000;7.06;20;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
18;57;75;0.2400;1.0000;2.96;20;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
8;67;75;0.1067;1.0000;15.27;30;1;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
10;65;75;0.1333;1.0000;14.66;30;3;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
15;60;75;0.2000;1.0000;12.10;30;5;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
15;60;75;0.2000;1.0000;7.04;30;7;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
15;60;75;0.2000;1.0000;3.40;30;9;1.5;haarcascades/haarcascade_frontalface_default.xml;0;dup2
6;69;75;0.0800;1.0000;12.63;1;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
13;62;75;0.1733;1.0000;11.99;1;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
22;53;75;0.2933;1.0000;10.83;1;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
27;48;75;0.3600;1.0000;7.57;1;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
29;46;75;0.3867;1.0000;2.52;1;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
7;68;75;0.0933;1.0000;12.77;3;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
12;63;75;0.1600;1.0000;12.13;3;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
13;62;75;0.1733;1.0000;11.02;3;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
22;53;75;0.2933;1.0000;8.55;3;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
27;48;75;0.3600;1.0000;2.70;3;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
8;67;75;0.1067;1.0000;12.51;5;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
12;63;75;0.1600;1.0000;12.16;5;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
18;57;75;0.2400;1.0000;11.14;5;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
24;51;75;0.3200;1.0000;8.25;5;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
29;46;75;0.3867;1.0000;2.56;5;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
5;70;75;0.0667;1.0000;12.68;7;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
15;60;75;0.2000;1.0000;12.15;7;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
19;56;75;0.2533;1.0000;11.19;7;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
25;50;75;0.3333;1.0000;7.88;7;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
25;50;75;0.3333;1.0000;2.50;7;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
6;69;75;0.0800;1.0000;12.76;8;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
15;60;75;0.2000;1.0000;12.16;8;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
21;54;75;0.2800;1.0000;11.15;8;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
25;50;75;0.3333;1.0000;7.71;8;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
29;46;75;0.3867;1.0000;2.52;8;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
3;72;75;0.0400;1.0000;12.78;10;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
14;61;75;0.1867;1.0000;12.27;10;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
17;58;75;0.2267;1.0000;11.17;10;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
29;46;75;0.3867;1.0000;7.35;10;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
31;44;75;0.4133;1.0000;2.54;10;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
6;69;75;0.0800;1.0000;12.69;20;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
16;59;75;0.2133;1.0000;12.31;20;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
19;56;75;0.2533;1.0000;10.89;20;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
24;51;75;0.3200;1.0000;6.46;20;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
25;50;75;0.3333;1.0000;2.90;20;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
7;68;75;0.0933;1.0000;12.74;30;1;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
13;62;75;0.1733;1.0000;12.38;30;3;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
16;59;75;0.2133;1.0000;10.48;30;5;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
18;57;75;0.2400;1.0000;6.52;30;7;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
18;57;75;0.2400;1.0000;3.33;30;9;1.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup2
4;71;75;0.0533;1.0000;13.84;1;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
12;63;75;0.1600;1.0000;12.97;1;3;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
19;56;75;0.2533;1.0000;11.76;1;5;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
24;51;75;0.3200;1.0000;8.01;1;7;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
25;50;75;0.3333;1.0000;2.56;1;9;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
3;72;75;0.0400;1.0000;13.90;3;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
12;63;75;0.1600;1.0000;13.01;3;3;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
16;59;75;0.2133;1.0000;12.01;3;5;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
18;57;75;0.2400;1.0000;9.07;3;7;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
24;51;75;0.3200;1.0000;2.75;3;9;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
5;70;75;0.0667;1.0000;13.90;5;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
13;62;75;0.1733;1.0000;13.22;5;3;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
16;59;75;0.2133;1.0000;12.07;5;5;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
22;53;75;0.2933;1.0000;8.83;5;7;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
23;52;75;0.3067;1.0000;2.60;5;9;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
4;71;75;0.0533;1.0000;13.88;7;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
10;65;75;0.1333;1.0000;13.20;7;3;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
18;57;75;0.2400;1.0000;12.13;7;5;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
22;53;75;0.2933;1.0000;8.26;7;7;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
28;47;75;0.3733;1.0000;2.54;7;9;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
4;71;75;0.0533;1.0000;13.70;8;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
13;62;75;0.1733;1.0000;13.24;8;3;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
21;54;75;0.2800;1.0000;12.03;8;5;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
27;48;75;0.3600;1.0000;8.14;8;7;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
31;44;75;0.4133;1.0000;2.56;8;9;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
4;71;75;0.0533;1.0000;13.87;10;1;1.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup2
